Aktiv	Infektionen	Genesen	ToteBestätigt	ToteGemeldet	TestungenGes	GesBesFälle	GesNBVerf	GesIBVerf	GesNBBel	GesIBBel	BFNH	Erkrankungen	LetzteAktualisierung	Timestamp
418	16739	15717	644	670	471466	16805	9415	769	65	22	331	16739	2020-06-04 19:00:00	2020-06-04 19:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-04 20:00:00	2020-06-04 20:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-04 21:00:00	2020-06-04 21:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-04 22:00:00	2020-06-04 22:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-04 23:00:00	2020-06-04 23:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-05 00:00:00	2020-06-05 00:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 01:00:00	2020-06-05 01:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 02:00:00	2020-06-05 02:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 03:00:00	2020-06-05 03:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 04:00:00	2020-06-05 04:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 05:00:00	2020-06-05 05:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 06:00:00	2020-06-05 06:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 07:00:00	2020-06-05 07:00:00
418	16740	15717	645	670	471466	16805	9415	769	65	22	331	16740	2020-06-05 08:00:00	2020-06-05 08:00:00
418	16741	15717	645	670	471466	16805	9415	769	65	22	331	16741	2020-06-05 09:00:00	2020-06-05 09:00:00
429	16742	15742	645	672	479449	16843	8674	780	55	20	354	16742	2020-06-05 10:00:00	2020-06-05 10:00:00
429	16747	15742	645	672	479449	16843	8674	780	55	20	354	16747	2020-06-05 11:00:00	2020-06-05 11:00:00
429	16748	15742	645	672	479449	16843	8674	780	55	20	354	16748	2020-06-05 12:00:00	2020-06-05 12:00:00
429	16748	15742	645	672	479449	16843	8674	780	55	20	354	16748	2020-06-05 13:00:00	2020-06-05 13:00:00
429	16752	15742	645	672	479449	16843	8674	780	55	20	354	16752	2020-06-05 14:00:00	2020-06-05 14:00:00
429	16757	15742	645	672	479449	16843	8674	780	55	20	354	16757	2020-06-05 15:00:00	2020-06-05 15:00:00
429	16767	15742	645	672	479449	16843	8674	780	55	20	354	16767	2020-06-05 16:00:00	2020-06-05 16:00:00
429	16783	15742	645	672	479449	16843	8674	780	55	20	354	16783	2020-06-05 17:00:00	2020-06-05 17:00:00
429	16784	15742	645	672	479449	16843	8674	780	55	20	354	16784	2020-06-05 18:00:00	2020-06-05 18:00:00
429	16789	15742	645	672	479449	16843	8674	780	55	20	354	16789	2020-06-05 19:00:00	2020-06-05 19:00:00
429	16793	15742	645	672	479449	16843	8674	780	55	20	354	16793	2020-06-05 20:00:00	2020-06-05 20:00:00
429	16797	15742	645	672	479449	16843	8674	780	55	20	354	16797	2020-06-05 21:00:00	2020-06-05 21:00:00
429	16797	15742	645	672	479449	16843	8674	780	55	20	354	16797	2020-06-05 22:00:00	2020-06-05 22:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-05 23:00:00	2020-06-05 23:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 00:00:00	2020-06-06 00:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 01:00:00	2020-06-06 01:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 02:00:00	2020-06-06 02:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 03:00:00	2020-06-06 03:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 04:00:00	2020-06-06 04:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 05:00:00	2020-06-06 05:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 06:00:00	2020-06-06 06:00:00
429	16803	15742	645	672	479449	16843	8674	780	55	20	354	16803	2020-06-06 07:00:00	2020-06-06 07:00:00
429	16804	15742	645	672	479449	16843	8674	780	55	20	354	16804	2020-06-06 08:00:00	2020-06-06 08:00:00
429	16804	15742	645	672	479449	16843	8674	780	55	20	354	16804	2020-06-06 09:00:00	2020-06-06 09:00:00
437	16804	15789	645	672	485912	16898	8948	796	55	17	365	16804	2020-06-06 10:00:00	2020-06-06 10:00:00
437	16806	15789	645	672	485912	16898	8948	796	55	17	365	16806	2020-06-06 11:00:00	2020-06-06 11:00:00
437	16815	15789	645	672	485912	16898	8948	796	55	17	365	16815	2020-06-06 12:00:00	2020-06-06 12:00:00
437	16815	15789	645	672	485912	16898	8948	796	55	17	365	16815	2020-06-06 13:00:00	2020-06-06 13:00:00
437	16816	15789	645	672	485912	16898	8948	796	55	17	365	16816	2020-06-06 14:00:00	2020-06-06 14:00:00
437	16817	15789	645	672	485912	16898	8948	796	55	17	365	16817	2020-06-06 15:00:00	2020-06-06 15:00:00
437	16818	15789	645	672	485912	16898	8948	796	55	17	365	16818	2020-06-06 16:00:00	2020-06-06 16:00:00
437	16819	15789	645	672	485912	16898	8948	796	55	17	365	16819	2020-06-06 17:00:00	2020-06-06 17:00:00
437	16819	15789	645	672	485912	16898	8948	796	55	17	365	16819	2020-06-06 18:00:00	2020-06-06 18:00:00
437	16819	15789	645	672	485912	16898	8948	796	55	17	365	16819	2020-06-06 19:00:00	2020-06-06 19:00:00
437	16819	15789	645	672	485912	16898	8948	796	55	17	365	16819	2020-06-06 20:00:00	2020-06-06 20:00:00
437	16819	15789	645	672	485912	16898	8948	796	55	17	365	16819	2020-06-06 21:00:00	2020-06-06 21:00:00
437	16820	15789	645	672	485912	16898	8948	796	55	17	365	16820	2020-06-06 22:00:00	2020-06-06 22:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-06 23:00:00	2020-06-06 23:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 00:00:00	2020-06-07 00:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 01:00:00	2020-06-07 01:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 02:00:00	2020-06-07 02:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 03:00:00	2020-06-07 03:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 04:00:00	2020-06-07 04:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 05:00:00	2020-06-07 05:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 06:00:00	2020-06-07 06:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 07:00:00	2020-06-07 07:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 08:00:00	2020-06-07 08:00:00
437	16822	15789	645	672	485912	16898	8948	796	55	17	365	16822	2020-06-07 09:00:00	2020-06-07 09:00:00
437	16826	15793	645	672	489597	16902	9489	799	52	17	368	16826	2020-06-07 10:00:00	2020-06-07 10:00:00
437	16843	15793	645	672	489597	16902	9489	799	52	17	368	16843	2020-06-07 11:00:00	2020-06-07 11:00:00
437	16847	15793	645	672	489597	16902	9489	799	52	17	368	16847	2020-06-07 12:00:00	2020-06-07 12:00:00
437	16847	15793	645	672	489597	16902	9489	799	52	17	368	16847	2020-06-07 13:00:00	2020-06-07 13:00:00
437	16851	15793	645	672	489597	16902	9489	799	52	17	368	16851	2020-06-07 14:00:00	2020-06-07 14:00:00
437	16850	15793	645	672	489597	16902	9489	799	52	17	368	16850	2020-06-07 15:00:00	2020-06-07 15:00:00
437	16854	15793	645	672	489597	16902	9489	799	52	17	368	16854	2020-06-07 16:00:00	2020-06-07 16:00:00
437	16854	15793	645	672	489597	16902	9489	799	52	17	368	16854	2020-06-07 17:00:00	2020-06-07 17:00:00
437	16865	15793	645	672	489597	16902	9489	799	52	17	368	16865	2020-06-07 18:00:00	2020-06-07 18:00:00
437	16865	15793	645	672	489597	16902	9489	799	52	17	368	16865	2020-06-07 19:00:00	2020-06-07 19:00:00
437	16865	15793	645	672	489597	16902	9489	799	52	17	368	16865	2020-06-07 20:00:00	2020-06-07 20:00:00
437	16865	15793	645	672	489597	16902	9489	799	52	17	368	16865	2020-06-07 21:00:00	2020-06-07 21:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-07 22:00:00	2020-06-07 22:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-07 23:00:00	2020-06-07 23:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 00:00:00	2020-06-08 00:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 01:00:00	2020-06-08 01:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 02:00:00	2020-06-08 02:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 03:00:00	2020-06-08 03:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 04:00:00	2020-06-08 04:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 05:00:00	2020-06-08 05:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 06:00:00	2020-06-08 06:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 07:00:00	2020-06-08 07:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 08:00:00	2020-06-08 08:00:00
437	16868	15793	645	672	489597	16902	9489	799	52	17	368	16868	2020-06-08 09:00:00	2020-06-08 09:00:00
457	16885	15839	645	672	494761	16968	11014	807	65	17	375	16885	2020-06-08 10:00:00	2020-06-08 10:00:00
457	16883	15839	645	672	494761	16968	11014	807	65	17	375	16883	2020-06-08 11:00:00	2020-06-08 11:00:00
457	16882	15839	645	672	494761	16968	11014	807	65	17	375	16882	2020-06-08 12:00:00	2020-06-08 12:00:00
457	16881	15839	645	672	494761	16968	11014	807	65	17	375	16881	2020-06-08 13:00:00	2020-06-08 13:00:00
457	16877	15839	645	672	494761	16968	11014	807	65	17	375	16877	2020-06-08 14:00:00	2020-06-08 14:00:00
457	16879	15839	646	672	494761	16968	11014	807	65	17	375	16879	2020-06-08 15:00:00	2020-06-08 15:00:00
457	16881	15839	646	672	494761	16968	11014	807	65	17	375	16881	2020-06-08 16:00:00	2020-06-08 16:00:00
457	16882	15839	646	672	494761	16968	11014	807	65	17	375	16882	2020-06-08 17:00:00	2020-06-08 17:00:00
457	16883	15839	646	672	494761	16968	11014	807	65	17	375	16883	2020-06-08 18:00:00	2020-06-08 18:00:00
457	16883	15839	646	672	494761	16968	11014	807	65	17	375	16883	2020-06-08 19:00:00	2020-06-08 19:00:00
457	16884	15839	646	672	494761	16968	11014	807	65	17	375	16884	2020-06-08 20:00:00	2020-06-08 20:00:00
457	16877	15839	646	672	494761	16968	11014	807	65	17	375	16877	2020-06-08 21:00:00	2020-06-08 21:00:00
457	16880	15839	646	672	494761	16968	11014	807	65	17	375	16880	2020-06-08 22:00:00	2020-06-08 22:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-08 23:00:00	2020-06-08 23:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 00:00:00	2020-06-09 00:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 01:00:00	2020-06-09 01:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 02:00:00	2020-06-09 02:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 02:59:59	2020-06-09 02:59:59
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 04:00:00	2020-06-09 04:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 05:00:00	2020-06-09 05:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 06:00:00	2020-06-09 06:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 07:00:00	2020-06-09 07:00:00
457	16889	15839	646	672	494761	16968	11014	807	65	17	375	16889	2020-06-09 08:00:00	2020-06-09 08:00:00
457	16891	15839	646	672	494761	16968	11014	807	65	17	375	16891	2020-06-09 09:00:00	2020-06-09 09:00:00
432	16890	15875	646	672	500921	16979	9938	823	65	19	348	16890	2020-06-09 10:00:00	2020-06-09 10:00:00
432	16890	15875	646	672	500921	16979	9938	823	65	19	348	16890	2020-06-09 11:00:00	2020-06-09 11:00:00
432	16891	15875	646	672	500921	16979	9938	823	65	19	348	16891	2020-06-09 12:00:00	2020-06-09 12:00:00
432	16891	15875	646	672	500921	16979	9938	823	65	19	348	16891	2020-06-09 13:00:00	2020-06-09 13:00:00
432	16895	15875	646	672	500921	16979	9938	823	65	19	348	16895	2020-06-09 14:00:00	2020-06-09 14:00:00
432	16896	15875	646	672	500921	16979	9938	823	65	19	348	16896	2020-06-09 15:00:00	2020-06-09 15:00:00
432	16898	15875	646	672	500921	16979	9938	823	65	19	348	16898	2020-06-09 16:00:00	2020-06-09 16:00:00
432	16899	15875	646	672	500921	16979	9938	823	65	19	348	16899	2020-06-09 17:00:00	2020-06-09 17:00:00
432	16900	15875	646	672	500921	16979	9938	823	65	19	348	16900	2020-06-09 18:00:00	2020-06-09 18:00:00
432	16900	15875	646	672	500921	16979	9938	823	65	19	348	16900	2020-06-09 19:00:00	2020-06-09 19:00:00
432	16900	15875	646	672	500921	16979	9938	823	65	19	348	16900	2020-06-09 20:00:00	2020-06-09 20:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-09 21:00:00	2020-06-09 21:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-09 22:00:00	2020-06-09 22:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-09 23:00:00	2020-06-09 23:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 00:00:00	2020-06-10 00:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 01:00:00	2020-06-10 01:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 02:00:00	2020-06-10 02:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 03:00:00	2020-06-10 03:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 04:00:00	2020-06-10 04:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 05:00:00	2020-06-10 05:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 06:00:00	2020-06-10 06:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 07:00:00	2020-06-10 07:00:00
432	16902	15875	646	672	500921	16979	9938	823	65	19	348	16902	2020-06-10 08:00:00	2020-06-10 08:00:00
432	16907	15875	646	672	500921	16979	9938	823	65	19	348	16907	2020-06-10 09:00:00	2020-06-10 09:00:00
422	16908	15910	646	673	506344	17005	8317	748	63	17	342	16908	2020-06-10 10:00:00	2020-06-10 10:00:00
422	16908	15910	647	673	506344	17005	8317	748	63	17	342	16908	2020-06-10 11:00:00	2020-06-10 11:00:00
422	16911	15910	647	673	506344	17005	8317	748	63	17	342	16911	2020-06-10 12:00:00	2020-06-10 12:00:00
422	16918	15910	647	673	506344	17005	8317	748	63	17	342	16918	2020-06-10 13:00:00	2020-06-10 13:00:00
422	16917	15910	647	673	506344	17005	8317	748	63	17	342	16917	2020-06-10 14:00:00	2020-06-10 14:00:00
422	16920	15910	647	673	506344	17005	8317	748	63	17	342	16920	2020-06-10 15:00:00	2020-06-10 15:00:00
422	16923	15910	647	673	506344	17005	8317	748	63	17	342	16923	2020-06-10 16:00:00	2020-06-10 16:00:00
422	16925	15910	647	673	506344	17005	8317	748	63	17	342	16925	2020-06-10 17:00:00	2020-06-10 17:00:00
422	16928	15910	647	673	506344	17005	8317	748	63	17	342	16928	2020-06-10 18:00:00	2020-06-10 18:00:00
422	16932	15910	647	673	506344	17005	8317	748	63	17	342	16932	2020-06-10 19:00:00	2020-06-10 19:00:00
422	16933	15910	647	673	506344	17005	8317	748	63	17	342	16933	2020-06-10 20:00:00	2020-06-10 20:00:00
422	16932	15910	647	673	506344	17005	8317	748	63	17	342	16932	2020-06-10 21:00:00	2020-06-10 21:00:00
422	16934	15910	647	673	506344	17005	8317	748	63	17	342	16934	2020-06-10 22:00:00	2020-06-10 22:00:00
422	16935	15910	647	673	506344	17005	8317	748	63	17	342	16935	2020-06-10 23:00:00	2020-06-10 23:00:00
422	16935	15910	647	673	506344	17005	8317	748	63	17	342	16935	2020-06-11 00:00:00	2020-06-11 00:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 01:00:00	2020-06-11 01:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 02:00:00	2020-06-11 02:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 03:00:00	2020-06-11 03:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 04:00:00	2020-06-11 04:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 05:00:00	2020-06-11 05:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 06:00:00	2020-06-11 06:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 07:00:00	2020-06-11 07:00:00
422	16936	15910	647	673	506344	17005	8317	748	63	17	342	16936	2020-06-11 08:00:00	2020-06-11 08:00:00
422	16937	15910	647	673	506344	17005	8317	748	63	17	342	16937	2020-06-11 09:00:00	2020-06-11 09:00:00
410	16937	15929	647	673	510311	17012	8200	731	67	14	329	16937	2020-06-11 10:00:00	2020-06-11 10:00:00
389	16937	15949	647	674	510311	17012	8200	731	67	14	308	16937	2020-06-11 11:00:00	2020-06-11 11:00:00
389	16938	15949	647	674	510311	17012	8200	731	67	14	308	16938	2020-06-11 12:00:00	2020-06-11 12:00:00
389	16938	15949	647	674	510311	17012	8200	731	67	14	308	16938	2020-06-11 13:00:00	2020-06-11 13:00:00
389	16945	15949	647	674	510311	17012	8200	731	67	14	308	16945	2020-06-11 14:00:00	2020-06-11 14:00:00
389	16945	15949	647	674	510311	17012	8200	731	67	14	308	16945	2020-06-11 15:00:00	2020-06-11 15:00:00
389	16946	15949	647	674	510311	17012	8200	731	67	14	308	16946	2020-06-11 16:00:00	2020-06-11 16:00:00
389	16948	15949	647	674	510311	17012	8200	731	67	14	308	16948	2020-06-11 17:00:00	2020-06-11 17:00:00
389	16955	15949	647	674	510311	17012	8200	731	67	14	308	16955	2020-06-11 18:00:00	2020-06-11 18:00:00
389	16959	15949	647	674	510311	17012	8200	731	67	14	308	16959	2020-06-11 19:00:00	2020-06-11 19:00:00
389	16959	15949	647	674	510311	17012	8200	731	67	14	308	16959	2020-06-11 20:00:00	2020-06-11 20:00:00
389	16959	15949	647	674	510311	17012	8200	731	67	14	308	16959	2020-06-11 21:00:00	2020-06-11 21:00:00
389	16959	15949	648	674	510311	17012	8200	731	67	14	308	16959	2020-06-11 22:00:00	2020-06-11 22:00:00
389	16959	15949	648	674	510311	17012	8200	731	67	14	308	16959	2020-06-11 23:00:00	2020-06-11 23:00:00
389	16960	15949	648	674	510311	17012	8200	731	67	14	308	16960	2020-06-12 00:00:00	2020-06-12 00:00:00
389	16963	15949	648	674	510311	17012	8200	731	67	14	308	16963	2020-06-12 01:00:00	2020-06-12 01:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 02:00:00	2020-06-12 02:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 03:00:00	2020-06-12 03:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 04:00:00	2020-06-12 04:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 05:00:00	2020-06-12 05:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 06:00:00	2020-06-12 06:00:00
389	16964	15949	648	674	510311	17012	8200	731	67	14	308	16964	2020-06-12 07:00:00	2020-06-12 07:00:00
389	16963	15949	648	674	510311	17012	8200	731	67	14	308	16963	2020-06-12 08:00:00	2020-06-12 08:00:00
389	16965	15949	648	674	510311	17012	8200	731	67	14	308	16965	2020-06-12 09:00:00	2020-06-12 09:00:00
404	16965	15985	650	675	516581	17064	8916	748	60	9	335	16965	2020-06-12 10:00:00	2020-06-12 10:00:00
404	16965	15985	650	675	516581	17064	8916	748	60	9	335	16965	2020-06-12 11:00:00	2020-06-12 11:00:00
404	16964	15985	650	675	516581	17064	8916	748	60	9	335	16964	2020-06-12 12:00:00	2020-06-12 12:00:00
404	16964	15985	650	675	516581	17064	8916	748	60	9	335	16964	2020-06-12 13:00:00	2020-06-12 13:00:00
404	16966	15985	650	675	516581	17064	8916	748	60	9	335	16966	2020-06-12 14:00:00	2020-06-12 14:00:00
404	16968	15985	650	675	516581	17064	8916	748	60	9	335	16968	2020-06-12 15:00:00	2020-06-12 15:00:00
404	16971	15985	650	675	516581	17064	8916	748	60	9	335	16971	2020-06-12 16:00:00	2020-06-12 16:00:00
404	16971	15985	650	675	516581	17064	8916	748	60	9	335	16971	2020-06-12 17:00:00	2020-06-12 17:00:00
404	16972	15985	650	675	516581	17064	8916	748	60	9	335	16972	2020-06-12 18:00:00	2020-06-12 18:00:00
404	16973	15985	650	675	516581	17064	8916	748	60	9	335	16973	2020-06-12 19:00:00	2020-06-12 19:00:00
404	16974	15985	650	675	516581	17064	8916	748	60	9	335	16974	2020-06-12 20:00:00	2020-06-12 20:00:00
404	16980	15985	650	675	516581	17064	8916	748	60	9	335	16980	2020-06-12 21:00:00	2020-06-12 21:00:00
404	16986	15985	650	675	516581	17064	8916	748	60	9	335	16986	2020-06-12 21:59:59	2020-06-12 21:59:59
404	16992	15985	650	675	516581	17064	8916	748	60	9	335	16992	2020-06-12 23:00:00	2020-06-12 23:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 00:00:00	2020-06-13 00:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 01:00:00	2020-06-13 01:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 02:00:00	2020-06-13 02:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 03:00:00	2020-06-13 03:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 04:00:00	2020-06-13 04:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 05:00:00	2020-06-13 05:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 06:00:00	2020-06-13 06:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 06:59:59	2020-06-13 06:59:59
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 08:00:00	2020-06-13 08:00:00
404	16994	15985	650	675	516581	17064	8916	748	60	9	335	16994	2020-06-13 09:00:00	2020-06-13 09:00:00
389	16994	16012	650	677	520976	17078	10042	857	62	10	317	16994	2020-06-13 10:00:01	2020-06-13 10:00:01
389	16994	16012	650	677	520976	17078	10042	857	62	10	317	16994	2020-06-13 11:00:00	2020-06-13 11:00:00
389	16994	16012	650	677	520976	17078	10042	857	62	10	317	16994	2020-06-13 12:00:00	2020-06-13 12:00:00
389	17000	16012	650	677	520976	17078	10042	857	62	10	317	17000	2020-06-13 13:00:00	2020-06-13 13:00:00
389	17000	16012	650	677	520976	17078	10042	857	62	10	317	17000	2020-06-13 14:00:00	2020-06-13 14:00:00
389	17001	16012	651	677	520976	17078	10042	857	62	10	317	17001	2020-06-13 15:00:00	2020-06-13 15:00:00
389	17005	16012	651	677	520976	17078	10042	857	62	10	317	17005	2020-06-13 16:00:00	2020-06-13 16:00:00
389	17008	16012	651	677	520976	17078	10042	857	62	10	317	17008	2020-06-13 17:00:00	2020-06-13 17:00:00
389	17008	16012	651	677	520976	17078	10042	857	62	10	317	17008	2020-06-13 18:00:00	2020-06-13 18:00:00
389	17009	16012	651	677	520976	17078	10042	857	62	10	317	17009	2020-06-13 19:00:00	2020-06-13 19:00:00
389	17009	16012	651	677	520976	17078	10042	857	62	10	317	17009	2020-06-13 20:00:00	2020-06-13 20:00:00
389	17009	16012	651	677	520976	17078	10042	857	62	10	317	17009	2020-06-13 21:00:00	2020-06-13 21:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-13 22:00:00	2020-06-13 22:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-13 23:00:00	2020-06-13 23:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 00:00:00	2020-06-14 00:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 01:00:00	2020-06-14 01:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 02:00:00	2020-06-14 02:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 03:00:00	2020-06-14 03:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 04:00:00	2020-06-14 04:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 05:00:00	2020-06-14 05:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 06:00:00	2020-06-14 06:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 07:00:00	2020-06-14 07:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 08:00:00	2020-06-14 08:00:00
389	17014	16012	651	677	520976	17078	10042	857	62	10	317	17014	2020-06-14 09:00:00	2020-06-14 09:00:00
373	17014	16059	651	677	524840	17109	10236	839	57	12	304	17014	2020-06-14 10:00:00	2020-06-14 10:00:00
373	17015	16059	651	677	524840	17109	10236	839	57	12	304	17015	2020-06-14 11:00:00	2020-06-14 11:00:00
373	17021	16059	651	677	524840	17109	10236	839	57	12	304	17021	2020-06-14 12:00:00	2020-06-14 12:00:00
373	17023	16059	651	677	524840	17109	10236	839	57	12	304	17023	2020-06-14 13:00:00	2020-06-14 13:00:00
373	17028	16059	651	677	524840	17109	10236	839	57	12	304	17028	2020-06-14 14:00:00	2020-06-14 14:00:00
373	17028	16059	651	677	524840	17109	10236	839	57	12	304	17028	2020-06-14 15:00:00	2020-06-14 15:00:00
373	17032	16059	651	677	524840	17109	10236	839	57	12	304	17032	2020-06-14 16:00:00	2020-06-14 16:00:00
373	17033	16059	651	677	524840	17109	10236	839	57	12	304	17033	2020-06-14 17:00:00	2020-06-14 17:00:00
