Datum	Uhrzeit	Burgenland	Kärnten	Niederösterreich	Oberösterreich	Salzburg	Steiermark	Tirol	Vorarlberg	Wien	Österreich
2020-06-24	19:00:00	349	426	2965	2365	1247	1853	3545	908	3718	17376
2020-06-24	20:00:00	349	426	2965	2365	1247	1853	3545	908	3719	17377
2020-06-24	21:00:00	349	426	2965	2365	1247	1853	3545	908	3719	17377
2020-06-24	22:00:00	349	426	2965	2365	1247	1853	3545	908	3719	17377
2020-06-24	23:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	00:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	01:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	02:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	03:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	04:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	05:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	06:00:00	349	426	2968	2365	1247	1853	3545	908	3720	17381
2020-06-25	07:00:00	349	426	2970	2365	1247	1854	3545	908	3720	17384
2020-06-25	08:00:00	349	426	2971	2366	1247	1854	3545	908	3720	17386
2020-06-25	09:00:00	349	426	2971	2366	1246	1854	3545	908	3720	17385
2020-06-25	10:00:00	349	426	2971	2366	1246	1854	3545	908	3721	17386
2020-06-25	11:00:00	349	426	2970	2366	1246	1854	3545	908	3722	17386
2020-06-25	12:00:00	349	426	2970	2366	1246	1855	3545	908	3723	17388
2020-06-25	13:00:00	349	426	2972	2368	1247	1856	3545	908	3723	17394
2020-06-25	14:00:00	349	428	2972	2370	1247	1857	3545	908	3723	17399
2020-06-25	15:00:00	349	429	2972	2370	1247	1857	3545	908	3723	17400
2020-06-25	16:00:00	349	429	2972	2370	1247	1857	3545	908	3723	17400
2020-06-25	17:00:00	349	429	2972	2370	1247	1857	3545	908	3724	17401
2020-06-25	18:00:00	349	429	2971	2372	1246	1857	3545	908	3724	17401
2020-06-25	19:00:00	349	429	2971	2372	1246	1857	3545	908	3741	17418
2020-06-25	20:00:00	349	429	2971	2373	1246	1857	3545	908	3742	17420
2020-06-25	21:00:00	349	429	2971	2373	1246	1857	3545	908	3744	17422
2020-06-25	22:00:00	349	429	2971	2373	1246	1857	3546	908	3744	17423
2020-06-25	23:00:00	349	429	2973	2373	1246	1857	3546	908	3749	17430
2020-06-26	00:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	01:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	02:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	03:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	04:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	05:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	06:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	07:00:00	349	429	2973	2374	1246	1857	3546	908	3749	17431
2020-06-26	08:00:00	349	429	2976	2374	1246	1857	3546	908	3749	17434
2020-06-26	09:00:00	349	429	2977	2374	1246	1857	3546	908	3748	17434
2020-06-26	10:00:00	349	429	2977	2374	1246	1857	3546	908	3748	17434
2020-06-26	11:00:00	348	429	2975	2379	1246	1857	3546	908	3751	17439
2020-06-26	12:00:00	348	428	2975	2380	1246	1857	3547	908	3752	17441
2020-06-26	13:00:00	348	429	2975	2380	1246	1857	3547	908	3752	17442
2020-06-26	14:00:00	348	429	2977	2381	1246	1857	3547	908	3753	17446
2020-06-26	15:00:00	348	429	2977	2387	1246	1861	3547	908	3758	17461
2020-06-26	16:00:00	348	429	2977	2388	1246	1862	3547	908	3759	17464
2020-06-26	17:00:00	348	429	2979	2389	1246	1862	3547	908	3759	17467
2020-06-26	18:00:00	348	429	2980	2398	1246	1862	3547	908	3759	17477
2020-06-26	19:00:00	348	429	2980	2398	1246	1862	3547	908	3759	17477
2020-06-26	20:00:00	348	429	2981	2398	1246	1862	3547	908	3760	17479
2020-06-26	21:00:00	348	429	2981	2398	1246	1862	3547	908	3763	17482
2020-06-26	22:00:00	348	429	2981	2398	1246	1862	3547	908	3771	17490
2020-06-26	23:00:00	348	429	2983	2398	1246	1862	3547	908	3773	17494
2020-06-27	00:00:00	348	429	2983	2398	1246	1862	3547	910	3774	17497
2020-06-27	01:00:00	348	429	2983	2398	1246	1862	3547	910	3774	17497
2020-06-27	02:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	03:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	04:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	05:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	06:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	07:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	08:00:00	348	429	2983	2398	1246	1862	3547	910	3775	17498
2020-06-27	09:00:00	349	429	2986	2398	1246	1862	3547	910	3775	17502
2020-06-27	10:00:00	349	429	2986	2398	1246	1862	3547	910	3785	17512
2020-06-27	11:00:00	349	429	2986	2398	1246	1862	3547	910	3785	17512
2020-06-27	12:00:00	349	429	2986	2401	1246	1862	3547	910	3786	17516
2020-06-27	13:00:00	349	429	2986	2401	1246	1862	3547	910	3786	17516
2020-06-27	14:00:00	349	429	2986	2401	1246	1862	3547	910	3787	17517
2020-06-27	15:00:00	349	429	2987	2405	1246	1862	3547	910	3790	17525
2020-06-27	16:00:00	349	429	2988	2406	1246	1862	3547	910	3793	17530
2020-06-27	17:00:00	349	429	2988	2415	1248	1862	3547	910	3794	17542
2020-06-27	18:00:00	349	429	2988	2415	1248	1862	3547	910	3796	17544
2020-06-27	19:00:00	349	429	2989	2415	1249	1862	3547	910	3801	17551
2020-06-27	20:00:00	349	429	2990	2416	1249	1862	3547	910	3803	17555
2020-06-27	21:00:00	349	429	2990	2416	1249	1862	3547	910	3803	17555
2020-06-27	22:00:00	349	429	2990	2416	1249	1862	3548	910	3803	17556
2020-06-27	23:00:00	350	429	2991	2416	1249	1862	3548	910	3805	17560
2020-06-28	00:00:00	350	429	2991	2416	1249	1862	3548	910	3805	17560
2020-06-28	01:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	02:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	03:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	04:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	05:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	06:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	07:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	08:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	09:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	10:00:00	350	429	2993	2416	1249	1862	3548	910	3805	17562
2020-06-28	11:00:00	350	429	2994	2416	1249	1862	3548	910	3806	17564
2020-06-28	12:00:00	350	429	2994	2416	1249	1862	3548	910	3806	17564
2020-06-28	13:00:00	350	429	2994	2416	1249	1865	3548	910	3805	17566
2020-06-28	14:00:00	350	429	2994	2418	1251	1865	3548	910	3805	17570
2020-06-28	15:00:00	351	429	2994	2421	1251	1865	3548	910	3805	17574
2020-06-28	16:00:00	351	429	2996	2421	1251	1865	3548	910	3809	17580
2020-06-28	17:00:00	351	429	3001	2445	1251	1865	3548	910	3811	17611
2020-06-28	18:00:00	351	429	3001	2448	1251	1865	3548	910	3815	17618
2020-06-28	19:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-28	20:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-28	21:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-28	22:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-28	23:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	00:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	01:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	02:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	03:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	04:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	05:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	06:00:00	351	429	3001	2449	1251	1865	3548	910	3815	17619
2020-06-29	07:00:00	351	429	3001	2455	1251	1865	3548	910	3815	17625
2020-06-29	08:00:00	351	429	3001	2456	1251	1865	3548	910	3814	17625
2020-06-29	09:00:00	351	429	3001	2456	1251	1865	3548	910	3814	17625
2020-06-29	10:00:00	351	428	3001	2460	1252	1865	3550	910	3814	17631
2020-06-29	11:00:00	351	429	3001	2460	1252	1865	3549	910	3818	17635
2020-06-29	12:00:00	351	429	3001	2460	1252	1865	3549	910	3819	17636
2020-06-29	13:00:00	351	429	3001	2460	1252	1867	3549	910	3819	17638
2020-06-29	14:00:00	351	429	3001	2460	1252	1866	3549	910	3819	17637
2020-06-29	15:00:00	351	429	3001	2460	1252	1866	3549	910	3822	17640
2020-06-29	16:00:00	351	429	3001	2460	1252	1866	3549	910	3840	17658
2020-06-29	17:00:00	351	429	3001	2460	1252	1866	3549	910	3841	17659
2020-06-29	18:00:00	351	429	3001	2461	1252	1866	3550	910	3841	17661
2020-06-29	19:00:00	351	429	3001	2461	1252	1866	3550	910	3841	17661
2020-06-29	20:00:00	351	429	3002	2461	1252	1866	3550	910	3841	17662
2020-06-29	21:00:00	351	429	3002	2461	1252	1866	3550	910	3841	17662
2020-06-29	22:00:00	351	429	3003	2461	1252	1866	3550	910	3843	17665
2020-06-29	23:00:00	351	429	3003	2461	1252	1866	3550	910	3843	17665
2020-06-30	00:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	01:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	02:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	03:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	04:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	05:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	06:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	07:00:00	351	429	3004	2461	1252	1866	3550	910	3843	17666
2020-06-30	08:00:00	351	429	3004	2461	1252	1866	3550	910	3842	17665
2020-06-30	09:00:00	352	429	3004	2461	1252	1866	3551	910	3842	17667
2020-06-30	10:00:00	352	429	3004	2462	1252	1866	3552	910	3844	17671
2020-06-30	11:00:00	352	429	3007	2462	1252	1866	3552	910	3846	17676
2020-06-30	12:00:00	352	429	3006	2463	1252	1866	3552	910	3848	17678
2020-06-30	13:00:00	352	429	3007	2468	1252	1866	3552	910	3855	17691
2020-06-30	14:00:00	352	429	3007	2475	1252	1866	3552	910	3855	17698
2020-06-30	15:00:00	352	429	3007	2477	1252	1866	3552	910	3859	17704
2020-06-30	16:00:00	352	429	3007	2494	1252	1866	3554	910	3862	17726
2020-06-30	17:00:00	352	429	3010	2494	1252	1866	3555	910	3863	17731
2020-06-30	18:00:00	352	429	3010	2506	1252	1866	3555	910	3863	17743
2020-06-30	19:00:00	352	429	3010	2506	1254	1875	3555	910	3863	17754
2020-06-30	20:00:00	352	429	3010	2506	1254	1875	3555	910	3864	17755
2020-06-30	21:00:00	352	429	3010	2506	1254	1875	3555	910	3864	17755
2020-06-30	22:00:00	352	429	3010	2507	1254	1875	3556	910	3864	17757
2020-06-30	23:00:00	352	429	3010	2507	1254	1875	3556	910	3864	17757
2020-07-01	00:00:00	352	429	3011	2507	1254	1875	3556	910	3867	17761
2020-07-01	01:00:00	352	429	3011	2507	1254	1875	3556	910	3867	17761
2020-07-01	02:00:00	352	429	3011	2507	1255	1875	3556	910	3867	17762
2020-07-01	03:00:00	352	429	3011	2507	1255	1875	3556	910	3867	17762
2020-07-01	04:00:00	352	429	3011	2507	1255	1875	3556	910	3867	17762
2020-07-01	05:00:00	352	429	3011	2507	1255	1875	3556	910	3867	17762
2020-07-01	06:00:00	352	429	3011	2507	1255	1875	3556	910	3867	17762
2020-07-01	07:00:00	352	429	3011	2522	1255	1875	3556	910	3867	17777
2020-07-01	08:00:00	353	429	3011	2521	1255	1875	3557	910	3867	17778
2020-07-01	09:00:00	353	430	3011	2521	1255	1875	3557	910	3875	17787
2020-07-01	10:00:00	353	430	3011	2521	1255	1875	3557	910	3877	17789
2020-07-01	11:00:00	353	430	3011	2522	1255	1875	3557	910	3877	17790
2020-07-01	12:00:00	353	430	3011	2527	1255	1875	3557	910	3878	17796
2020-07-01	13:00:00	353	430	3010	2530	1255	1875	3557	910	3878	17798
2020-07-01	14:00:00	353	430	3010	2532	1255	1875	3557	910	3882	17804
2020-07-01	15:00:00	353	430	3010	2541	1255	1875	3557	910	3883	17814
2020-07-01	16:00:00	353	430	3010	2544	1255	1875	3557	910	3884	17818
2020-07-01	17:00:00	353	430	3010	2551	1255	1875	3557	910	3884	17825
2020-07-01	18:00:00	353	430	3010	2551	1255	1875	3557	910	3887	17828
2020-07-01	19:00:00	353	430	3010	2554	1255	1875	3557	910	3887	17831
2020-07-01	20:00:00	353	430	3010	2564	1255	1875	3557	910	3887	17841
2020-07-01	21:00:00	353	430	3010	2564	1255	1875	3557	910	3887	17841
2020-07-01	22:00:00	353	430	3010	2564	1255	1875	3557	910	3888	17842
2020-07-01	23:00:00	353	430	3010	2564	1255	1875	3557	910	3895	17849
2020-07-02	00:00:00	353	430	3010	2564	1255	1875	3557	910	3896	17850
2020-07-02	01:00:00	353	430	3010	2565	1255	1875	3557	910	3897	17852
2020-07-02	02:00:00	353	430	3010	2565	1255	1875	3557	910	3900	17855
2020-07-02	03:00:00	353	430	3010	2565	1255	1875	3557	910	3900	17855
2020-07-02	04:00:00	353	430	3010	2565	1255	1875	3557	910	3900	17855
2020-07-02	05:00:00	353	430	3010	2565	1255	1875	3557	910	3900	17855
2020-07-02	06:00:00	353	430	3010	2565	1255	1875	3557	910	3900	17855
2020-07-02	07:00:00	353	430	3010	2564	1255	1875	3557	910	3900	17854
2020-07-02	08:00:00	353	430	3011	2564	1255	1875	3557	910	3901	17856
2020-07-02	09:00:00	353	430	3011	2564	1255	1875	3557	910	3901	17856
2020-07-02	10:00:00	353	430	3011	2567	1255	1875	3558	910	3902	17861
2020-07-02	11:00:00	353	430	3011	2567	1255	1875	3558	910	3901	17860
2020-07-02	12:00:00	353	430	3011	2569	1255	1875	3558	910	3901	17862
2020-07-02	13:00:00	354	430	3011	2575	1255	1876	3558	910	3904	17873
2020-07-02	14:00:00	356	430	3011	2584	1255	1877	3558	910	3904	17885
2020-07-02	15:00:00	356	430	3012	2590	1255	1877	3558	910	3904	17892
2020-07-02	16:00:00	356	430	3012	2590	1255	1881	3558	910	3904	17896
2020-07-02	17:00:00	356	430	3012	2590	1256	1881	3559	910	3923	17917
2020-07-02	18:00:00	356	430	3012	2595	1256	1881	3559	910	3924	17923
2020-07-02	19:00:00	356	430	3012	2601	1256	1883	3559	910	3924	17931
2020-07-02	20:00:00	357	430	3012	2601	1256	1886	3559	910	3925	17936
2020-07-02	21:00:00	357	430	3012	2601	1257	1886	3559	910	3925	17937
2020-07-02	22:00:00	357	430	3014	2601	1257	1886	3559	910	3925	17939
2020-07-02	23:00:00	357	430	3014	2601	1257	1886	3559	910	3925	17939
2020-07-03	00:00:00	357	430	3014	2601	1257	1886	3559	910	3926	17940
2020-07-03	01:00:00	357	430	3014	2603	1257	1886	3559	910	3926	17942
2020-07-03	02:00:00	357	430	3014	2604	1257	1886	3559	910	3926	17943
2020-07-03	03:00:00	357	430	3014	2604	1257	1886	3559	910	3926	17943
2020-07-03	04:00:00	357	430	3014	2604	1257	1886	3559	910	3926	17943
2020-07-03	05:00:00	357	430	3014	2604	1257	1886	3559	910	3926	17943
2020-07-03	06:00:00	357	430	3014	2609	1257	1886	3559	910	3926	17948
2020-07-03	07:00:00	357	430	3014	2613	1257	1886	3559	910	3926	17952
2020-07-03	08:00:00	357	430	3016	2614	1256	1886	3564	910	3926	17959
2020-07-03	09:00:00	357	430	3016	2614	1256	1886	3564	910	3926	17959
2020-07-03	10:00:00	357	430	3016	2616	1256	1886	3564	910	3926	17961
2020-07-03	11:00:00	357	430	3017	2617	1256	1886	3568	910	3926	17967
2020-07-03	12:00:00	360	431	3017	2619	1256	1889	3569	910	3930	17981
2020-07-03	13:00:00	360	431	3017	2620	1256	1893	3569	910	3930	17986
2020-07-03	14:00:00	360	431	3017	2620	1256	1893	3569	910	3931	17987
2020-07-03	15:00:00	360	431	3017	2629	1256	1894	3569	910	3950	18016
2020-07-03	16:00:00	360	431	3020	2633	1256	1894	3569	910	3950	18023
2020-07-03	17:00:00	360	431	3020	2636	1256	1894	3569	910	3950	18026
2020-07-03	18:00:00	360	431	3021	2638	1257	1894	3569	910	3960	18040
2020-07-03	19:00:00	361	431	3022	2646	1259	1894	3569	911	3966	18059
2020-07-03	20:00:00	361	431	3022	2647	1259	1894	3569	911	3977	18071
2020-07-03	21:00:00	361	431	3022	2648	1259	1894	3564	911	3978	18068
2020-07-03	22:00:00	361	431	3022	2649	1259	1894	3563	911	3978	18068
2020-07-03	23:00:00	361	431	3022	2649	1259	1894	3563	911	3978	18068
2020-07-04	00:00:00	361	431	3022	2649	1259	1894	3563	911	3978	18068
2020-07-04	01:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	02:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	03:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	04:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	05:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	06:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	07:00:00	361	431	3022	2649	1259	1894	3563	911	3982	18072
2020-07-04	08:00:00	361	431	3022	2650	1259	1894	3563	911	3982	18073
2020-07-04	09:00:00	361	431	3022	2650	1259	1894	3563	911	3982	18073
2020-07-04	10:00:00	361	431	3022	2650	1259	1894	3563	911	3982	18073
2020-07-04	11:00:00	361	431	3022	2652	1259	1895	3563	911	3982	18076
2020-07-04	12:00:00	361	431	3022	2653	1259	1896	3564	911	3982	18079
2020-07-04	22:00:00	361	433	3024	2705	1262	1901	3566	911	4022	18185
2020-07-04	23:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	00:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	01:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	02:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	03:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	04:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	05:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	06:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	07:00:00	361	433	3024	2705	1262	1901	3566	911	4023	18186
2020-07-05	08:00:00	361	433	3024	2717	1262	1901	3566	911	4021	18196
2020-07-05	09:00:00	361	433	3024	2717	1262	1901	3566	911	4022	18197
2020-07-05	10:00:00	361	433	3026	2717	1262	1901	3566	911	4024	18201
2020-07-05	11:00:00	361	433	3026	2717	1262	1901	3566	911	4024	18201
2020-07-05	12:00:00	361	433	3027	2727	1262	1901	3566	911	4024	18212
2020-07-05	13:00:00	361	433	3027	2728	1262	1901	3566	911	4024	18213
2020-07-05	14:00:00	361	433	3027	2730	1262	1901	3566	911	4026	18217
2020-07-05	15:00:00	361	433	3027	2730	1262	1901	3566	911	4026	18217
2020-07-05	16:00:00	361	433	3027	2737	1262	1901	3566	911	4026	18224
2020-07-05	17:00:00	361	433	3027	2738	1262	1901	3566	911	4037	18236
2020-07-05	18:00:00	361	433	3027	2738	1262	1901	3567	911	4041	18241
2020-07-05	19:00:00	361	433	3027	2738	1262	1901	3567	911	4041	18241
2020-07-05	20:00:00	361	433	3029	2752	1262	1901	3567	911	4041	18257
2020-07-05	21:00:00	361	433	3029	2755	1262	1901	3567	911	4041	18260
2020-07-05	22:00:00	361	433	3029	2755	1262	1901	3567	911	4041	18260
2020-07-05	23:00:00	361	433	3029	2755	1262	1901	3567	911	4041	18260
2020-07-06	00:00:00	361	433	3029	2755	1262	1901	3567	911	4041	18260
2020-07-06	01:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	02:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	03:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	04:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	05:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	06:00:00	361	433	3029	2755	1262	1901	3567	911	4042	18261
2020-07-06	07:00:00	361	433	3030	2762	1262	1901	3567	911	4042	18269
2020-07-06	08:00:00	361	433	3031	2762	1262	1901	3567	911	4042	18270
2020-07-06	09:00:00	361	433	3029	2762	1262	1901	3567	911	4042	18268
2020-07-06	10:00:00	361	433	3030	2763	1262	1901	3567	911	4043	18271
2020-07-06	11:00:00	361	433	3029	2765	1262	1901	3567	911	4043	18272
2020-07-06	12:00:02	361	433	3029	2766	1262	1902	3567	911	4044	18275
2020-07-06	13:00:00	361	435	3030	2767	1263	1902	3567	911	4043	18279
2020-07-06	14:00:00	361	435	3030	2767	1263	1902	3567	911	4043	18279
2020-07-06	15:00:00	361	435	3031	2770	1264	1902	3567	911	4044	18285
2020-07-06	16:00:00	361	435	3031	2776	1264	1904	3567	912	4044	18294
2020-07-06	17:00:00	361	434	3031	2778	1264	1904	3568	912	4045	18297
2020-07-06	18:00:00	361	434	3032	2782	1264	1904	3568	912	4056	18313
2020-07-06	19:00:00	361	434	3032	2783	1264	1904	3568	912	4057	18315
2020-07-06	20:00:00	361	434	3033	2783	1264	1904	3568	912	4057	18316
2020-07-06	21:00:00	361	434	3035	2783	1264	1904	3568	912	4058	18319
2020-07-06	22:00:00	361	434	3035	2783	1264	1904	3569	912	4058	18320
2020-07-06	23:00:00	361	434	3035	2783	1264	1904	3569	912	4060	18322
2020-07-07	00:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	01:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	02:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	03:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	04:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	05:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	06:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	07:00:00	362	434	3035	2783	1264	1904	3569	912	4063	18326
2020-07-07	08:00:00	362	434	3035	2783	1264	1904	3569	912	4064	18327
2020-07-07	09:00:00	362	434	3036	2783	1264	1906	3569	912	4063	18329
2020-07-07	10:00:00	362	434	3037	2785	1265	1907	3569	912	4064	18335
2020-07-07	11:00:00	362	434	3037	2785	1265	1907	3569	912	4068	18339
2020-07-07	12:00:00	362	434	3037	2786	1265	1907	3570	912	4069	18342
2020-07-07	13:00:00	362	434	3037	2787	1266	1907	3570	912	4069	18344
2020-07-07	14:00:00	362	435	3038	2789	1266	1907	3570	912	4077	18356
2020-07-07	15:00:00	362	435	3038	2793	1270	1908	3571	912	4080	18369
2020-07-07	16:00:00	362	435	3038	2802	1270	1908	3571	912	4080	18378
2020-07-07	17:00:00	362	435	3038	2809	1270	1908	3571	912	4082	18387
2020-07-07	18:00:00	362	435	3039	2812	1270	1912	3572	912	4083	18397
2020-07-07	19:00:00	362	435	3039	2815	1274	1913	3572	912	4084	18406
2020-07-07	20:00:00	362	435	3039	2815	1274	1914	3572	912	4084	18407
2020-07-07	21:00:00	362	435	3039	2815	1272	1914	3572	912	4086	18407
2020-07-07	22:00:00	362	435	3040	2815	1272	1914	3573	912	4086	18409
2020-07-07	23:00:00	362	435	3040	2815	1272	1914	3573	912	4086	18409
2020-07-08	00:00:00	363	435	3040	2815	1272	1914	3573	912	4089	18413
2020-07-08	01:00:00	363	435	3041	2815	1272	1914	3573	912	4089	18414
2020-07-08	02:00:00	363	435	3041	2815	1272	1914	3573	912	4089	18414
2020-07-08	03:00:00	363	435	3041	2815	1272	1914	3573	912	4090	18415
2020-07-08	04:00:00	363	435	3041	2815	1272	1914	3573	912	4090	18415
2020-07-08	05:00:00	363	435	3041	2815	1272	1914	3573	912	4090	18415
2020-07-08	06:00:00	363	435	3041	2815	1272	1914	3573	912	4090	18415
2020-07-08	07:00:00	363	435	3041	2815	1272	1914	3573	912	4090	18415
2020-07-08	08:00:00	363	435	3041	2818	1272	1914	3573	912	4090	18418
2020-07-08	09:00:00	363	435	3041	2818	1272	1917	3573	912	4091	18422
2020-07-08	10:00:00	363	435	3041	2818	1272	1917	3573	912	4095	18426
2020-07-08	11:00:00	363	435	3041	2823	1275	1917	3574	912	4095	18435
2020-07-08	12:00:00	365	435	3041	2823	1275	1917	3574	912	4096	18438
2020-07-08	13:00:00	365	435	3041	2824	1275	1917	3574	912	4096	18439
2020-07-08	14:00:00	365	436	3042	2827	1275	1917	3574	912	4096	18444
2020-07-08	15:00:00	365	436	3042	2834	1280	1918	3575	912	4106	18468
2020-07-08	16:00:00	365	436	3042	2839	1280	1919	3575	912	4116	18484
2020-07-08	17:00:00	365	436	3043	2845	1280	1919	3575	912	4117	18492
2020-07-08	18:00:00	365	436	3045	2847	1280	1919	3575	912	4117	18496
2020-07-08	19:00:00	365	436	3045	2847	1280	1921	3575	912	4117	18498
2020-07-08	20:00:00	365	436	3045	2848	1280	1921	3575	912	4117	18499
2020-07-08	21:00:00	365	436	3046	2848	1280	1921	3576	912	4117	18501
2020-07-08	22:00:00	365	436	3047	2848	1280	1921	3576	912	4117	18502
2020-07-08	23:00:00	365	436	3047	2848	1280	1921	3576	913	4117	18503
2020-07-09	00:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	01:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	02:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	03:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	04:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	05:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	06:00:00	365	436	3047	2848	1280	1921	3576	913	4118	18504
2020-07-09	07:00:00	365	436	3047	2860	1280	1921	3576	913	4118	18516
2020-07-09	08:00:00	365	436	3047	2860	1280	1922	3576	913	4118	18517
2020-07-09	09:00:00	365	436	3047	2862	1280	1923	3577	913	4126	18529
2020-07-09	10:00:00	365	436	3047	2866	1280	1923	3577	913	4141	18548
2020-07-09	11:00:00	366	436	3047	2866	1280	1923	3577	913	4144	18552
2020-07-09	12:00:00	366	436	3048	2869	1280	1922	3577	913	4145	18556
2020-07-09	13:00:00	366	437	3049	2877	1280	1921	3577	913	4147	18567
2020-07-09	14:00:00	366	437	3048	2880	1280	1921	3577	913	4148	18570
2020-07-09	15:00:00	367	437	3048	2887	1281	1921	3578	913	4149	18581
